70.0,0.0,-7.336301803588867
60.325157165527344,3.5225238548264315e-07,-7.364822864532471
75.05694198608398,7.090392273312318e-07,-7.245913505554199
75.39409637451172,-9.99999953833617,-7.177465915679932
75.39373779296875,-0.3200826644897461,-7.0632500648498535
95.39373779296875,0.1144188642501831,-6.9499030113220215
125.7658462524414,0.13257601857185364,-6.9071807861328125
126.07750701904297,-49.867531538009644,-6.887169361114502
126.07701110839844,-70.22547912597656,-6.872066020965576
126.07658386230469,-100.56575775146484,-6.831193923950195
126.07620239257812,-120.95210266113281,-6.811953067779541
126.07591247558594,-126.31358337402344,-6.770955562591553
126.07655334472656,-131.50621795654297,-6.5910773277282715
126.0772933959961,-128.74652099609375,-6.4067535400390625
126.0772933959961,-127.75923156738281,-6.404030799865723
121.07682800292969,-127.49273681640625,-6.225040912628174
100.80567932128906,-127.49553680419922,-6.051998615264893
80.42971801757812,-127.49553680419922,-6.012990474700928
80.13141632080078,-117.49553680419922,-5.97343635559082
80.13141632080078,-127.04679107666016,-5.859087944030762
10.131416320800781,-127.33390808105469,-5.741047382354736
-0.13063621520996094,-127.33390808105469,-5.728146553039551
-0.47195571660995483,-117.33390808105469,-5.611076354980469
-0.47221410274505615,-126.9736328125,-5.510006427764893
-70.47225147485733,-127.3022689819336,-5.393057823181152
-90.75316619873047,-127.3022689819336,-5.380126953125
-121.06062316894531,-127.3022689819336,-5.34332275390625
-126.41787719726562,-122.3022689819336,-5.325138092041016
-126.65048217773438,-102.07903289794922,-5.150988578796387
-126.65278625488281,-51.743080139160156,-5.111728668212891
-126.6544189453125,-11.362781524658203,-5.0955810546875
-126.65624237060547,-1.0375299453735352,-5.078602313995361
-116.65644073486328,-0.6635781526565552,-4.961528301239014
-126.3375473022461,-0.6595162153244019,-4.842108726501465
-126.62118530273438,29.338457465171814,-4.721989631652832
-126.61066436767578,59.875240325927734,-4.713763236999512
-126.60243225097656,100.44161605834961,-4.705240726470947
-126.59147644042969,111.00824737548828,-4.700364112854004
-126.58702087402344,121.33636474609375,-4.580969333648682
-116.5882568359375,126.66297912597656,-4.46257209777832
-16.345619201660156,126.80332946777344,-4.353457927703857
-5.779916763305664,126.80296325683594,-4.346221446990967
-0.47998714447021484,116.80211639404297,-4.2273149490356445
-0.3224458396434784,126.55135345458984,-4.1211838722229
69.67751717567444,126.84855651855469,-4.000586032867432
100.00342559814453,126.84979248046875,-3.9875473976135254
